Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-03-29,Indiana,Lake County,-52.0,-27.0,-18.0,-25.0,-38.0,13.0
2020-03-29,Indiana,Lawrence County,-41.0,-23.0,,,-34.0,17.0
2020-03-29,Indiana,Madison County,-44.0,-12.0,,-27.0,-35.0,10.0
2020-03-29,Indiana,Marion County,-52.0,-27.0,17.0,-49.0,-38.0,11.0
2020-03-29,Indiana,Marshall County,-48.0,-19.0,,-26.0,-25.0,21.0
2020-03-29,Indiana,Martin County,-40.0,-4.0,,,-36.0,
2020-03-29,Indiana,Miami County,-43.0,-27.0,,,-39.0,16.0
2020-03-29,Indiana,Monroe County,-53.0,-33.0,39.0,-40.0,-42.0,12.0
2020-03-29,Indiana,Montgomery County,-40.0,-25.0,,-35.0,-31.0,16.0
2020-03-29,Indiana,Morgan County,-39.0,-12.0,,,-32.0,20.0
2020-03-29,Indiana,Newton County,-45.0,,,,-27.0,
2020-03-29,Indiana,Noble County,-42.0,-26.0,,,-42.0,23.0
2020-03-29,Indiana,Ohio County,,,,,-53.0,
2020-03-29,Indiana,Orange County,-41.0,-19.0,,,-45.0,
2020-03-29,Indiana,Owen County,-30.0,-21.0,,,-29.0,
2020-03-29,Indiana,Parke County,-44.0,-2.0,,,-37.0,
2020-03-29,Indiana,Perry County,-59.0,-4.0,,,-45.0,
2020-03-29,Indiana,Pike County,-54.0,-7.0,,,-39.0,
2020-03-29,Indiana,Porter County,-54.0,-28.0,20.0,-39.0,-34.0,13.0
2020-03-29,Indiana,Posey County,-25.0,6.0,,,-22.0,-1.0
2020-03-29,Indiana,Pulaski County,-33.0,-23.0,,,-34.0,
2020-03-29,Indiana,Putnam County,-45.0,-31.0,,,-26.0,11.0
2020-03-29,Indiana,Randolph County,-24.0,-14.0,,,-28.0,8.0
2020-03-29,Indiana,Ripley County,-46.0,-18.0,,,-27.0,0.0
2020-03-29,Indiana,Rush County,-44.0,-11.0,,,-35.0,
2020-03-29,Indiana,Scott County,-30.0,-8.0,,,-33.0,3.0
2020-03-29,Indiana,Shelby County,-46.0,-18.0,,-43.0,-32.0,21.0
2020-03-29,Indiana,Spencer County,-45.0,15.0,,,-24.0,
2020-03-29,Indiana,St. Joseph County,-53.0,-26.0,-17.0,-37.0,-35.0,11.0
2020-03-29,Indiana,Starke County,-50.0,-10.0,,,-25.0,
2020-03-29,Indiana,Steuben County,-49.0,-32.0,,-29.0,-37.0,19.0
2020-03-29,Indiana,Sullivan County,-38.0,-17.0,,,-20.0,
2020-03-29,Indiana,Switzerland County,,-34.0,,,-44.0,
2020-03-29,Indiana,Tippecanoe County,-57.0,-37.0,5.0,-27.0,-41.0,12.0
2020-03-29,Indiana,Tipton County,-46.0,-22.0,,,-33.0,
2020-03-29,Indiana,Union County,-55.0,,,,-39.0,
2020-03-29,Indiana,Vanderburgh County,-41.0,-16.0,-16.0,-53.0,-29.0,10.0
2020-03-29,Indiana,Vermillion County,-34.0,4.0,,-32.0,-20.0,
2020-03-29,Indiana,Vigo County,-47.0,-24.0,-12.0,-9.0,-36.0,9.0
2020-03-29,Indiana,Wabash County,-50.0,-36.0,,,-26.0,8.0
2020-03-29,Indiana,Warren County,,,,,-32.0,
2020-03-29,Indiana,Warrick County,-23.0,-1.0,,,-30.0,22.0
2020-03-29,Indiana,Washington County,-27.0,-22.0,,,-25.0,11.0
2020-03-29,Indiana,Wayne County,-48.0,-30.0,,-18.0,-32.0,12.0
2020-03-29,Indiana,Wells County,-35.0,-12.0,,,-29.0,11.0
2020-03-29,Indiana,White County,-38.0,-12.0,,-22.0,-39.0,6.0
2020-03-29,Indiana,Whitley County,-45.0,-34.0,,,-32.0,22.0
2020-03-29,Iowa,Total,-43.0,-10.0,41.0,-28.0,-29.0,10.0
2020-03-29,Iowa,Adair County,-46.0,-3.0,,,-33.0,
2020-03-29,Iowa,Allamakee County,-57.0,-27.0,,,-22.0,
2020-03-29,Iowa,Appanoose County,-21.0,26.0,,,-24.0,
2020-03-29,Iowa,Audubon County,,,,,-28.0,
2020-03-29,Iowa,Benton County,-54.0,-10.0,,,-33.0,8.0
2020-03-29,Iowa,Black Hawk County,-46.0,-23.0,11.0,-14.0,-30.0,10.0
2020-03-29,Iowa,Boone County,-32.0,-21.0,,,-22.0,14.0
2020-03-29,Iowa,Bremer County,-36.0,-24.0,,,-34.0,-1.0
2020-03-29,Iowa,Buchanan County,-39.0,-13.0,,,-23.0,
2020-03-29,Iowa,Buena Vista County,-28.0,-6.0,,,-13.0,
2020-03-29,Iowa,Butler County,,-15.0,,,-30.0,
2020-03-29,Iowa,Calhoun County,,-12.0,,,-29.0,
2020-03-29,Iowa,Carroll County,-34.0,-4.0,,,-29.0,
2020-03-29,Iowa,Cass County,-23.0,-6.0,,,-16.0,
2020-03-29,Iowa,Cedar County,-44.0,-23.0,,14.0,-18.0,
2020-03-29,Iowa,Cerro Gordo County,-46.0,-13.0,,-44.0,-29.0,17.0
2020-03-29,Iowa,Cherokee County,-75.0,,,,-20.0,
2020-03-29,Iowa,Chickasaw County,-56.0,-28.0,,,-25.0,
2020-03-29,Iowa,Clarke County,-30.0,,,-29.0,-17.0,
2020-03-29,Iowa,Clay County,-27.0,-18.0,,,-17.0,
2020-03-29,Iowa,Clayton County,-61.0,-12.0,,,-19.0,
2020-03-29,Iowa,Clinton County,-41.0,18.0,,,-24.0,16.0
2020-03-29,Iowa,Crawford County,-34.0,,,,-23.0,
2020-03-29,Iowa,Dallas County,-60.0,-40.0,,,-34.0,25.0
2020-03-29,Iowa,Davis County,-64.0,,,,-21.0,
2020-03-29,Iowa,Decatur County,,,,,-25.0,
2020-03-29,Iowa,Delaware County,-40.0,-20.0,,,-22.0,
2020-03-29,Iowa,Des Moines County,-40.0,-7.0,,-32.0,-24.0,14.0
2020-03-29,Iowa,Dickinson County,-29.0,-2.0,-50.0,,-20.0,
2020-03-29,Iowa,Dubuque County,-53.0,-9.0,-25.0,-63.0,-34.0,15.0
2020-03-29,Iowa,Emmet County,-42.0,11.0,,,-32.0,
2020-03-29,Iowa,Fayette County,-36.0,-11.0,,,-20.0,
2020-03-29,Iowa,Floyd County,-40.0,-21.0,,-9.0,-16.0,
2020-03-29,Iowa,Franklin County,-47.0,-16.0,,,-25.0,
2020-03-29,Iowa,Fremont County,-65.0,-9.0,,-16.0,-15.0,
2020-03-29,Iowa,Greene County,-51.0,2.0,,,-31.0,
2020-03-29,Iowa,Grundy County,-70.0,-33.0,,,-29.0,
2020-03-29,Iowa,Guthrie County,,,,,-34.0,
2020-03-29,Iowa,Hamilton County,-27.0,-6.0,,-39.0,-6.0,
2020-03-29,Iowa,Hancock County,,-22.0,,,-34.0,
2020-03-29,Iowa,Hardin County,-52.0,15.0,,,-25.0,
2020-03-29,Iowa,Harrison County,-26.0,0.0,,,-19.0,
2020-03-29,Iowa,Henry County,-28.0,-17.0,,-17.0,-30.0,
2020-03-29,Iowa,Howard County,-69.0,-5.0,,,-21.0,
2020-03-29,Iowa,Humboldt County,-45.0,-7.0,,,-32.0,
2020-03-29,Iowa,Ida County,-57.0,,,,-22.0,
2020-03-29,Iowa,Iowa County,-80.0,-9.0,,,-41.0,
2020-03-29,Iowa,Jackson County,-37.0,-10.0,,,-24.0,
2020-03-29,Iowa,Jasper County,-40.0,60.0,,5.0,-22.0,11.0
2020-03-29,Iowa,Jefferson County,-40.0,,,,-34.0,
2020-03-29,Iowa,Johnson County,-58.0,-36.0,-6.0,-24.0,-36.0,13.0
2020-03-29,Iowa,Jones County,-43.0,4.0,,,-30.0,
2020-03-29,Iowa,Keokuk County,-66.0,,,,-21.0,
2020-03-29,Iowa,Kossuth County,-70.0,47.0,,,-21.0,
2020-03-29,Iowa,Lee County,-24.0,-13.0,,,-14.0,14.0
2020-03-29,Iowa,Linn County,-52.0,-7.0,2.0,-55.0,-36.0,11.0
2020-03-29,Iowa,Louisa County,,,,,-18.0,
2020-03-29,Iowa,Lucas County,-59.0,6.0,,,-16.0,
2020-03-29,Iowa,Lyon County,-66.0,,,,-24.0,
2020-03-29,Iowa,Madison County,-53.0,33.0,,,-25.0,
2020-03-29,Iowa,Mahaska County,-31.0,,,,-22.0,
2020-03-29,Iowa,Marion County,-17.0,26.0,,,-19.0,13.0
2020-03-29,Iowa,Marshall County,-36.0,-15.0,,,-29.0,14.0
2020-03-29,Iowa,Mills County,-6.0,,,,-20.0,
2020-03-29,Iowa,Mitchell County,-73.0,,,,-28.0,
2020-03-29,Iowa,Monona County,-35.0,,,,-30.0,
2020-03-29,Iowa,Monroe County,-51.0,,,,-26.0,
2020-03-29,Iowa,Montgomery County,-56.0,2.0,,,-23.0,
2020-03-29,Iowa,Muscatine County,-42.0,33.0,,,-28.0,16.0
2020-03-29,Iowa,O'Brien County,-22.0,-6.0,,,-4.0,
2020-03-29,Iowa,Osceola County,,,,,-25.0,
2020-03-29,Iowa,Page County,-35.0,,,,-22.0,
2020-03-29,Iowa,Palo Alto County,-73.0,-55.0,,,-30.0,
2020-03-29,Iowa,Plymouth County,-26.0,6.0,,,-30.0,8.0
2020-03-29,Iowa,Pocahontas County,,,,,-26.0,
2020-03-29,Iowa,Polk County,-44.0,-9.0,66.0,-45.0,-34.0,10.0
2020-03-29,Iowa,Pottawattamie County,-33.0,2.0,14.0,-4.0,-30.0,7.0
2020-03-29,Iowa,Poweshiek County,-36.0,-15.0,,-18.0,-28.0,
2020-03-29,Iowa,Sac County,,,,,-22.0,
2020-03-29,Iowa,Scott County,-50.0,-22.0,-1.0,-24.0,-31.0,11.0
2020-03-29,Iowa,Shelby County,-17.0,-5.0,,,-25.0,
2020-03-29,Iowa,Sioux County,-25.0,4.0,,,-23.0,19.0
2020-03-29,Iowa,Story County,-50.0,-29.0,,-38.0,-43.0,22.0
2020-03-29,Iowa,Tama County,-44.0,-18.0,,,-36.0,
2020-03-29,Iowa,Taylor County,,,,,-18.0,
2020-03-29,Iowa,Union County,-14.0,,,,-29.0,
2020-03-29,Iowa,Van Buren County,,-7.0,,,-13.0,
2020-03-29,Iowa,Wapello County,-33.0,8.0,,,-18.0,10.0
2020-03-29,Iowa,Warren County,-28.0,-13.0,,,-32.0,15.0
2020-03-29,Iowa,Washington County,-41.0,-19.0,,,-30.0,-3.0
2020-03-29,Iowa,Wayne County,,,,,-25.0,
2020-03-29,Iowa,Webster County,-33.0,22.0,,,-24.0,15.0
2020-03-29,Iowa,Winnebago County,-53.0,-18.0,,,-36.0,
2020-03-29,Iowa,Winneshiek County,-56.0,-33.0,,,-33.0,
2020-03-29,Iowa,Woodbury County,-34.0,-3.0,,-13.0,-26.0,8.0
2020-03-29,Iowa,Worth County,,-42.0,,,-31.0,
2020-03-29,Iowa,Wright County,-57.0,-4.0,,,-8.0,
2020-03-29,Kansas,Total,-36.0,-14.0,72.0,-20.0,-30.0,9.0
2020-03-29,Kansas,Allen County,-19.0,-2.0,,,-14.0,
2020-03-29,Kansas,Anderson County,-18.0,,,,-27.0,
2020-03-29,Kansas,Atchison County,-24.0,,,,-27.0,
2020-03-29,Kansas,Barton County,-12.0,3.0,,,-15.0,-1.0
2020-03-29,Kansas,Bourbon County,-38.0,-21.0,,,-29.0,
2020-03-29,Kansas,Brown County,8.0,0.0,,,-20.0,
2020-03-29,Kansas,Butler County,-19.0,-11.0,-46.0,,-25.0,15.0
2020-03-29,Kansas,Cherokee County,5.0,16.0,,,-23.0,-4.0
2020-03-29,Kansas,Clay County,-16.0,-22.0,,,-27.0,
2020-03-29,Kansas,Cloud County,-27.0,,,,-20.0,
2020-03-29,Kansas,Coffey County,-67.0,-24.0,,-29.0,-35.0,
2020-03-29,Kansas,Cowley County,-17.0,5.0,,,-28.0,12.0
2020-03-29,Kansas,Crawford County,-42.0,-29.0,,,-22.0,15.0
2020-03-29,Kansas,Dickinson County,-29.0,-4.0,,-9.0,-24.0,
2020-03-29,Kansas,Doniphan County,,,,,-24.0,
2020-03-29,Kansas,Douglas County,-50.0,-20.0,88.0,-26.0,-38.0,11.0
2020-03-29,Kansas,Ellis County,-34.0,-19.0,,-17.0,-14.0,-1.0
2020-03-29,Kansas,Ellsworth County,,,,,-16.0,
2020-03-29,Kansas,Finney County,-24.0,2.0,,-24.0,-15.0,12.0
2020-03-29,Kansas,Ford County,-21.0,-1.0,,-8.0,-16.0,11.0
2020-03-29,Kansas,Franklin County,-30.0,-27.0,,-17.0,-20.0,15.0
2020-03-29,Kansas,Geary County,-38.0,-18.0,,,-33.0,15.0
2020-03-29,Kansas,Grant County,-20.0,,,,-14.0,
2020-03-29,Kansas,Greenwood County,,,,,-27.0,
2020-03-29,Kansas,Harper County,-61.0,,,,,
2020-03-29,Kansas,Harvey County,-13.0,-1.0,,-38.0,-31.0,14.0
2020-03-29,Kansas,Jackson County,-24.0,-33.0,,,-35.0,
2020-03-29,Kansas,Jefferson County,-62.0,13.0,,,-31.0,
2020-03-29,Kansas,Johnson County,-42.0,-24.0,192.0,-20.0,-40.0,12.0
2020-03-29,Kansas,Kingman County,-51.0,,,,-28.0,
2020-03-29,Kansas,Labette County,-13.0,0.0,,,-6.0,
2020-03-29,Kansas,Leavenworth County,-30.0,-19.0,,-43.0,-32.0,17.0
2020-03-29,Kansas,Linn County,,,,,-17.0,
2020-03-29,Kansas,Lyon County,-41.0,-27.0,,-31.0,-23.0,15.0
2020-03-29,Kansas,Marion County,-32.0,,,,-28.0,
2020-03-29,Kansas,Marshall County,-15.0,,,,-13.0,
2020-03-29,Kansas,McPherson County,-32.0,-9.0,,-16.0,-26.0,13.0
2020-03-29,Kansas,Miami County,-19.0,-16.0,,,-28.0,16.0
2020-03-29,Kansas,Mitchell County,-73.0,,,,-24.0,
2020-03-29,Kansas,Montgomery County,-8.0,13.0,,,1.0,9.0
2020-03-29,Kansas,Morris County,,,,,-29.0,
2020-03-29,Kansas,Nemaha County,-40.0,,,,-15.0,
2020-03-29,Kansas,Neosho County,-11.0,15.0,,-22.0,-18.0,
2020-03-29,Kansas,Osage County,-51.0,-7.0,,,-12.0,
2020-03-29,Kansas,Ottawa County,,,,,-24.0,
2020-03-29,Kansas,Pawnee County,-22.0,2.0,,,-26.0,
2020-03-29,Kansas,Pottawatomie County,-37.0,-26.0,,,-31.0,2.0
2020-03-29,Kansas,Pratt County,-8.0,-2.0,,,-20.0,
2020-03-29,Kansas,Reno County,-28.0,-11.0,,-16.0,-25.0,10.0
2020-03-29,Kansas,Rice County,-26.0,10.0,,,-27.0,
2020-03-29,Kansas,Riley County,-58.0,-34.0,-50.0,,-38.0,20.0
2020-03-29,Kansas,Russell County,-66.0,-2.0,,,-17.0,
2020-03-29,Kansas,Saline County,-27.0,-16.0,-7.0,-11.0,-21.0,11.0
2020-03-29,Kansas,Scott County,-53.0,,,,-19.0,
2020-03-29,Kansas,Sedgwick County,-38.0,-16.0,76.0,-37.0,-34.0,9.0
2020-03-29,Kansas,Seward County,-24.0,-1.0,,-11.0,-14.0,-1.0
2020-03-29,Kansas,Shawnee County,-37.0,-16.0,55.0,13.0,-30.0,10.0
2020-03-29,Kansas,Sherman County,-18.0,,,,,
2020-03-29,Kansas,Stevens County,-62.0,,,,,
2020-03-29,Kansas,Sumner County,-26.0,10.0,,,-30.0,1.0
2020-03-29,Kansas,Thomas County,-31.0,,,-2.0,-25.0,
2020-03-29,Kansas,Trego County,,-14.0,,,,
2020-03-29,Kansas,Wabaunsee County,,,,,-32.0,
2020-03-29,Kansas,Washington County,,,,,-16.0,
2020-03-29,Kansas,Wilson County,-18.0,2.0,,,-26.0,
2020-03-29,Kansas,Wyandotte County,-43.0,-10.0,53.0,-5.0,-33.0,9.0
2020-03-29,Kentucky,Total,-37.0,-11.0,68.0,-34.0,-34.0,9.0
2020-03-29,Kentucky,Adair County,-22.0,-16.0,,,-39.0,
2020-03-29,Kentucky,Allen County,-17.0,0.0,,,-24.0,
2020-03-29,Kentucky,Anderson County,-26.0,-5.0,,,-27.0,-1.0
2020-03-29,Kentucky,Ballard County,,,,,-24.0,
2020-03-29,Kentucky,Barren County,-31.0,-9.0,,,-28.0,7.0
2020-03-29,Kentucky,Bath County,,-9.0,,,-34.0,
2020-03-29,Kentucky,Bell County,-28.0,-12.0,,,-25.0,
2020-03-29,Kentucky,Boone County,-44.0,-16.0,53.0,-54.0,-37.0,9.0
2020-03-29,Kentucky,Bourbon County,-19.0,-25.0,,,-29.0,
2020-03-29,Kentucky,Boyd County,-44.0,-11.0,,-18.0,-27.0,15.0
2020-03-29,Kentucky,Boyle County,-40.0,-15.0,,,-38.0,
2020-03-29,Kentucky,Bracken County,,,,,-33.0,
2020-03-29,Kentucky,Breathitt County,-14.0,,,,-33.0,
2020-03-29,Kentucky,Breckinridge County,-7.0,7.0,,,-21.0,
2020-03-29,Kentucky,Bullitt County,-36.0,-10.0,,-26.0,-35.0,18.0
2020-03-29,Kentucky,Butler County,-39.0,4.0,,,-33.0,
2020-03-29,Kentucky,Caldwell County,-20.0,10.0,,,-30.0,
2020-03-29,Kentucky,Calloway County,-39.0,-10.0,,,-34.0,10.0
2020-03-29,Kentucky,Campbell County,-42.0,-4.0,,,-38.0,13.0
2020-03-29,Kentucky,Carroll County,-20.0,-18.0,,,-9.0,
2020-03-29,Kentucky,Carter County,-26.0,-6.0,,-13.0,-15.0,
2020-03-29,Kentucky,Casey County,0.0,5.0,,,-38.0,
2020-03-29,Kentucky,Christian County,-21.0,-11.0,,-17.0,-36.0,16.0
2020-03-29,Kentucky,Clark County,-27.0,-8.0,,,-34.0,12.0
2020-03-29,Kentucky,Clay County,-2.0,-12.0,,,-24.0,
2020-03-29,Kentucky,Clinton County,,,,,-29.0,
2020-03-29,Kentucky,Crittenden County,-37.0,-2.0,,,-25.0,
2020-03-29,Kentucky,Daviess County,-43.0,-16.0,39.0,,-28.0,8.0
2020-03-29,Kentucky,Edmonson County,,,,,-35.0,
2020-03-29,Kentucky,Estill County,-26.0,-11.0,,,-34.0,
2020-03-29,Kentucky,Fayette County,-45.0,-12.0,57.0,-46.0,-39.0,10.0
2020-03-29,Kentucky,Fleming County,-10.0,0.0,,,-39.0,
2020-03-29,Kentucky,Floyd County,-22.0,-6.0,,,-25.0,
2020-03-29,Kentucky,Franklin County,-32.0,-15.0,,,-36.0,18.0
2020-03-29,Kentucky,Fulton County,-16.0,-12.0,,,-22.0,
2020-03-29,Kentucky,Gallatin County,-6.0,58.0,,-89.0,-34.0,
2020-03-29,Kentucky,Garrard County,-49.0,9.0,,,-34.0,
2020-03-29,Kentucky,Grant County,-27.0,-10.0,,,-42.0,1.0
2020-03-29,Kentucky,Graves County,-21.0,-6.0,,,-32.0,10.0
2020-03-29,Kentucky,Grayson County,-13.0,8.0,,,-36.0,
2020-03-29,Kentucky,Green County,,,,,-30.0,
2020-03-29,Kentucky,Greenup County,-33.0,-5.0,,,-23.0,1.0
2020-03-29,Kentucky,Hancock County,,,,,-32.0,
2020-03-29,Kentucky,Hardin County,-39.0,-16.0,,-34.0,-38.0,8.0
2020-03-29,Kentucky,Harlan County,-14.0,3.0,,,-4.0,
2020-03-29,Kentucky,Harrison County,86.0,-49.0,,,-33.0,
2020-03-29,Kentucky,Hart County,10.0,3.0,,-15.0,-30.0,
2020-03-29,Kentucky,Henderson County,-21.0,23.0,,,-30.0,16.0
2020-03-29,Kentucky,Henry County,-35.0,1.0,,-26.0,-42.0,
2020-03-29,Kentucky,Hopkins County,-35.0,-18.0,,-37.0,-31.0,15.0
2020-03-29,Kentucky,Jackson County,,,,,-38.0,
2020-03-29,Kentucky,Jefferson County,-44.0,-10.0,83.0,-37.0,-38.0,10.0
2020-03-29,Kentucky,Jessamine County,-38.0,-24.0,,-7.0,-39.0,17.0
2020-03-29,Kentucky,Johnson County,-22.0,-17.0,,,-22.0,
2020-03-29,Kentucky,Kenton County,-35.0,-8.0,108.0,-2.0,-35.0,10.0
2020-03-29,Kentucky,Knott County,,,,,-35.0,
2020-03-29,Kentucky,Knox County,-20.0,-15.0,,,-24.0,
2020-03-29,Kentucky,Larue County,-26.0,-5.0,,,-28.0,
2020-03-29,Kentucky,Laurel County,-36.0,-14.0,61.0,-22.0,-30.0,14.0
2020-03-29,Kentucky,Lawrence County,-28.0,-33.0,,,-20.0,
2020-03-29,Kentucky,Letcher County,-12.0,-11.0,,,-32.0,
2020-03-29,Kentucky,Lewis County,,-14.0,,,-22.0,
2020-03-29,Kentucky,Lincoln County,-12.0,16.0,,,-29.0,
2020-03-29,Kentucky,Livingston County,,4.0,,,-34.0,
2020-03-29,Kentucky,Logan County,-16.0,-5.0,,,-23.0,
2020-03-29,Kentucky,Lyon County,-33.0,,,,-29.0,
2020-03-29,Kentucky,Madison County,-40.0,-15.0,,-8.0,-41.0,8.0
2020-03-29,Kentucky,Marion County,-12.0,-4.0,,,-34.0,
2020-03-29,Kentucky,Marshall County,-24.0,7.0,,-16.0,-30.0,9.0
2020-03-29,Kentucky,Mason County,-23.0,,,,-20.0,
2020-03-29,Kentucky,McCracken County,-40.0,-13.0,-24.0,-15.0,-34.0,16.0
2020-03-29,Kentucky,McCreary County,-21.0,5.0,,,-33.0,
2020-03-29,Kentucky,McLean County,,,,,-27.0,
2020-03-29,Kentucky,Meade County,-26.0,4.0,,,-29.0,8.0
2020-03-29,Kentucky,Menifee County,,,,,-38.0,
2020-03-29,Kentucky,Mercer County,-25.0,-9.0,,,-28.0,
2020-03-29,Kentucky,Metcalfe County,,-16.0,,,-36.0,
2020-03-29,Kentucky,Monroe County,-16.0,,,,-33.0,
2020-03-29,Kentucky,Montgomery County,-28.0,-3.0,,-8.0,-23.0,-3.0
2020-03-29,Kentucky,Morgan County,-59.0,,,,-34.0,
2020-03-29,Kentucky,Muhlenberg County,-26.0,-2.0,,,-30.0,
2020-03-29,Kentucky,Nelson County,-29.0,-15.0,,,-35.0,17.0
2020-03-29,Kentucky,Nicholas County,,,,,-43.0,
2020-03-29,Kentucky,Ohio County,-18.0,8.0,,-34.0,-27.0,
2020-03-29,Kentucky,Oldham County,-36.0,-6.0,,,-41.0,24.0
2020-03-29,Kentucky,Owen County,,,,,-41.0,
2020-03-29,Kentucky,Pendleton County,-4.0,-19.0,,,-35.0,
2020-03-29,Kentucky,Perry County,-30.0,-12.0,,,-18.0,
2020-03-29,Kentucky,Pike County,-35.0,-12.0,,,-25.0,
2020-03-29,Kentucky,Powell County,1.0,-4.0,,,-37.0,
2020-03-29,Kentucky,Pulaski County,-34.0,-22.0,,,-36.0,15.0
2020-03-29,Kentucky,Rockcastle County,-53.0,-21.0,,,-24.0,
2020-03-29,Kentucky,Rowan County,-26.0,1.0,,,-28.0,
2020-03-29,Kentucky,Russell County,-22.0,10.0,,,-32.0,
2020-03-29,Kentucky,Scott County,-38.0,-23.0,,-25.0,-42.0,23.0
2020-03-29,Kentucky,Shelby County,-38.0,-4.0,,-35.0,-45.0,18.0
2020-03-29,Kentucky,Simpson County,-22.0,-8.0,,-25.0,-31.0,
2020-03-29,Kentucky,Spencer County,-25.0,6.0,,,-40.0,
2020-03-29,Kentucky,Taylor County,-33.0,-5.0,,,-22.0,
2020-03-29,Kentucky,Todd County,-48.0,0.0,,,-32.0,
2020-03-29,Kentucky,Trigg County,-27.0,-2.0,,,-35.0,
2020-03-29,Kentucky,Trimble County,,,,,-36.0,
2020-03-29,Kentucky,Union County,-19.0,-10.0,,,-44.0,
2020-03-29,Kentucky,Warren County,-42.0,-23.0,-26.0,-22.0,-37.0,10.0
2020-03-29,Kentucky,Washington County,-33.0,,,,-44.0,
2020-03-29,Kentucky,Wayne County,-8.0,-21.0,,,-29.0,
2020-03-29,Kentucky,Webster County,,-8.0,,,-25.0,
2020-03-29,Kentucky,Whitley County,-33.0,3.0,,-4.0,-26.0,-3.0
2020-03-29,Kentucky,Woodford County,-33.0,-17.0,,,-30.0,
2020-03-29,Louisiana,Total,-45.0,-16.0,-18.0,-49.0,-35.0,11.0
2020-03-29,Louisiana,Acadia Parish,-24.0,-5.0,,-36.0,-21.0,15.0
2020-03-29,Louisiana,Allen Parish,-34.0,-19.0,,,-33.0,
2020-03-29,Louisiana,Ascension Parish,-45.0,-21.0,,,-34.0,15.0
2020-03-29,Louisiana,Assumption Parish,,-8.0,,,-36.0,
2020-03-29,Louisiana,Avoyelles Parish,-24.0,-8.0,,,-32.0,-2.0
2020-03-29,Louisiana,Beauregard Parish,-29.0,-10.0,,,-31.0,3.0
2020-03-29,Louisiana,Bienville Parish,-41.0,-15.0,,,-32.0,
2020-03-29,Louisiana,Bossier Parish,-49.0,-19.0,4.0,-30.0,-37.0,12.0
2020-03-29,Louisiana,Caddo Parish,-36.0,-9.0,-14.0,-31.0,-32.0,10.0
2020-03-29,Louisiana,Calcasieu Parish,-40.0,-19.0,-6.0,-38.0,-34.0,11.0
2020-03-29,Louisiana,Caldwell Parish,-25.0,,,,-29.0,
2020-03-29,Louisiana,Cameron Parish,,10.0,,,-17.0,
2020-03-29,Louisiana,Catahoula Parish,-64.0,-20.0,,,-38.0,
2020-03-29,Louisiana,Claiborne Parish,-49.0,-18.0,,,-31.0,
2020-03-29,Louisiana,Concordia Parish,-23.0,-16.0,,,-20.0,
2020-03-29,Louisiana,De Soto Parish,-13.0,-16.0,,-35.0,-24.0,
2020-03-29,Louisiana,East Baton Rouge Parish,-48.0,-16.0,-26.0,-44.0,-34.0,12.0
2020-03-29,Louisiana,East Feliciana Parish,-23.0,-9.0,,,-35.0,
2020-03-29,Louisiana,Evangeline Parish,-16.0,-4.0,,,-25.0,
2020-03-29,Louisiana,Franklin Parish,-28.0,-8.0,,,-22.0,
2020-03-29,Louisiana,Grant Parish,,-13.0,,,-20.0,
2020-03-29,Louisiana,Iberia Parish,-26.0,-11.0,-30.0,,-23.0,16.0
2020-03-29,Louisiana,Iberville Parish,-29.0,-4.0,,-43.0,-30.0,
2020-03-29,Louisiana,Jackson Parish,-19.0,-8.0,,,-30.0,
2020-03-29,Louisiana,Jefferson Davis Parish,-40.0,-12.0,,-47.0,-33.0,-1.0
2020-03-29,Louisiana,Jefferson Parish,-49.0,-20.0,-1.0,-84.0,-44.0,14.0
2020-03-29,Louisiana,La Salle Parish,-27.0,-9.0,,,-31.0,
2020-03-29,Louisiana,Lafayette Parish,-44.0,-22.0,15.0,-42.0,-31.0,11.0
2020-03-29,Louisiana,Lafourche Parish,-23.0,-13.0,,-36.0,-25.0,12.0
2020-03-29,Louisiana,Lincoln Parish,-53.0,-26.0,,,-38.0,9.0
2020-03-29,Louisiana,Livingston Parish,-40.0,-12.0,-13.0,-16.0,-32.0,10.0
2020-03-29,Louisiana,Madison Parish,-17.0,-8.0,,-37.0,-20.0,
2020-03-29,Louisiana,Morehouse Parish,-24.0,-8.0,,,-23.0,
2020-03-29,Louisiana,Natchitoches Parish,-33.0,-24.0,,,-30.0,6.0
2020-03-29,Louisiana,Orleans Parish,-71.0,-35.0,-55.0,-59.0,-54.0,16.0
2020-03-29,Louisiana,Ouachita Parish,-41.0,-15.0,-24.0,-27.0,-29.0,9.0
2020-03-29,Louisiana,Plaquemines Parish,-39.0,-21.0,-31.0,,-25.0,
2020-03-29,Louisiana,Pointe Coupee Parish,-15.0,-12.0,,,-16.0,
2020-03-29,Louisiana,Rapides Parish,-40.0,-15.0,-2.0,-55.0,-30.0,10.0
2020-03-29,Louisiana,Red River Parish,-42.0,,,,-26.0,
2020-03-29,Louisiana,Richland Parish,-24.0,-10.0,,-25.0,-16.0,
2020-03-29,Louisiana,Sabine Parish,-16.0,-6.0,,,-23.0,
2020-03-29,Louisiana,St. Bernard Parish,-31.0,1.0,-21.0,,-35.0,23.0
2020-03-29,Louisiana,St. Charles Parish,-39.0,-13.0,,-18.0,-35.0,22.0
